objectid,palika,district,palika_name,gn_type,province_code,district_code,mun_code,lu_cbs_code,hlcit_id,admin2pcode,indicators,value,Fulltitle,Abstract,Category,Year
,Saptakoshi Nagarpalika,SAPTARI,Saptakoshi,Nagarpalika,2,15,153,20101,524 2 15 3 004,NP0215304,nu_of_sex_r,90.15,Sex_Ratio,,Number_of_Pop,
,Kanchanrup Nagarpalika,SAPTARI,Kanchanrup,Nagarpalika,2,15,148,20102,524 2 15 3 005,NP0215305,nu_of_sex_r,94.94,Sex_Ratio,,Number_of_Pop,
,Bode Barsain Nagarpalika,SAPTARI,Bode Barsain,Nagarpalika,2,15,144,20109,524 2 15 3 006,NP0215306,nu_of_sex_r,97.3,Sex_Ratio,,Number_of_Pop,
,Dakneshwori Nagarpalika,SAPTARI,Dakneshwori,Nagarpalika,2,15,146,20110,524 2 15 3 007,NP0215307,nu_of_sex_r,93.75,Sex_Ratio,,Number_of_Pop,
,Rajbiraj Nagarpalika,SAPTARI,Rajbiraj,Nagarpalika,2,15,151,20113,524 2 15 3 008,NP0215308,nu_of_sex_r,105.37,Sex_Ratio,,Number_of_Pop,
,Hanumannagar Kankalini Nagarpalika,SAPTARI,Hanumannagar Kankalini,Nagarpalika,2,15,147,20116,524 2 15 3 009,NP0215309,nu_of_sex_r,98.77,Sex_Ratio,,Number_of_Pop,
,Rupani Gaunpalika,SAPTARI,Rupani,Gaunpalika,2,15,152,20104,524 2 15 4 001,NP0215401,nu_of_sex_r,94.55,Sex_Ratio,,Number_of_Pop,
,Agnisair Krishna Savaran Gaunpalika,SAPTARI,Agnisair Krishna Savaran,Gaunpalika,2,15,140,20103,524 2 15 4 002,NP0215402,nu_of_sex_r,89.94,Sex_Ratio,,Number_of_Pop,
,Tirahut Gaunpalika,SAPTARI,Tirahut,Gaunpalika,2,15,157,20115,524 2 15 4 003,NP0215403,nu_of_sex_r,98.34,Sex_Ratio,,Number_of_Pop,
,Balan Bihul Gaunpalika,SAPTARI,Balan Bihul,Gaunpalika,2,15,141,20108,524 2 15 4 004,NP0215404,nu_of_sex_r,97.94,Sex_Ratio,,Number_of_Pop,
,Mahadeva Gaunpalika,SAPTARI,Mahadeva,Gaunpalika,2,15,150,20114,524 2 15 4 005,NP0215405,nu_of_sex_r,99.22,Sex_Ratio,,Number_of_Pop,
,Belhi Chapena Gaunpalika,SAPTARI,Belhi Chapena,Gaunpalika,2,15,142,20111,524 2 15 4 006,NP0215406,nu_of_sex_r,96.76,Sex_Ratio,,Number_of_Pop,
,Bishnupur Gaunpalika,SAPTARI,Bishnupur,Gaunpalika,2,15,143,20112,524 2 15 4 007,NP0215407,nu_of_sex_r,98.6,Sex_Ratio,,Number_of_Pop,
,Chhinnamasta Gaunpalika,SAPTARI,Chhinnamasta,Gaunpalika,2,15,145,20118,524 2 15 4 008,NP0215408,nu_of_sex_r,100.06,Sex_Ratio,,Number_of_Pop,
,Tilathi Koiladi Gaunpalika,SAPTARI,Tilathi Koiladi,Gaunpalika,2,15,156,20117,524 2 15 4 009,NP0215409,nu_of_sex_r,104.07,Sex_Ratio,,Number_of_Pop,
,Koshi Tappu Wildlife Reserve Wildlife Reserve,SAPTARI,Koshi Tappu Wildlife Reserve,Wildlife Reserve,2,15,158,99981,524 2 15 5 995,NP0215595,nu_of_sex_r,0,Sex_Ratio,,Number_of_Pop,
,Karjanha Nagarpalika,SIRAHA,Karjanha,Nagarpalika,2,16,167,20205,524 2 16 3 001,NP0216301,nu_of_sex_r,91.19,Sex_Ratio,,Number_of_Pop,
,Mirchaiya Nagarpalika,SIRAHA,Mirchaiya,Nagarpalika,2,16,170,20204,524 2 16 3 002,NP0216302,nu_of_sex_r,96.71,Sex_Ratio,,Number_of_Pop,
,Golbazar Nagarpalika,SIRAHA,Golbazar,Nagarpalika,2,16,165,20203,524 2 16 3 003,NP0216303,nu_of_sex_r,94.96,Sex_Ratio,,Number_of_Pop,
,Dhangadhimai Nagarpalika,SIRAHA,Dhangadhimai,Nagarpalika,2,16,164,20202,524 2 16 3 004,NP0216304,nu_of_sex_r,97.55,Sex_Ratio,,Number_of_Pop,
,Lahan Nagarpalika,SIRAHA,Lahan,Nagarpalika,2,16,168,20201,524 2 16 3 005,NP0216305,nu_of_sex_r,98.41,Sex_Ratio,,Number_of_Pop,
,Kalyanpur Nagarpalika,SIRAHA,Kalyanpur,Nagarpalika,2,16,166,20206,524 2 16 3 006,NP0216306,nu_of_sex_r,87.82,Sex_Ratio,,Number_of_Pop,
,Sukhipur Nagarpalika,SIRAHA,Sukhipur,Nagarpalika,2,16,175,20210,524 2 16 3 007,NP0216307,nu_of_sex_r,94.09,Sex_Ratio,,Number_of_Pop,
,Siraha Nagarpalika,SIRAHA,Siraha,Nagarpalika,2,16,174,20217,524 2 16 3 008,NP0216308,nu_of_sex_r,92.72,Sex_Ratio,,Number_of_Pop,
,Naraha Gaunpalika,SIRAHA,Naraha,Gaunpalika,2,16,171,20207,524 2 16 4 001,NP0216401,nu_of_sex_r,92.42,Sex_Ratio,,Number_of_Pop,
,Bishnupur Gaunpalika,SIRAHA,Bishnupur,Gaunpalika,2,16,163,20112,524 2 16 4 002,NP0216402,nu_of_sex_r,91.74,Sex_Ratio,,Number_of_Pop,
,Arnama Gaunpalika,SIRAHA,Arnama,Gaunpalika,2,16,159,20209,524 2 16 4 003,NP0216403,nu_of_sex_r,91.38,Sex_Ratio,,Number_of_Pop,
,Aurahi Gaunpalika,SIRAHA,Aurahi,Gaunpalika,2,16,160,20216,524 2 16 4 004,NP0216404,nu_of_sex_r,93.18,Sex_Ratio,,Number_of_Pop,
,Bariyarpatti Gaunpalika,SIRAHA,Bariyarpatti,Gaunpalika,2,16,161,20215,524 2 16 4 005,NP0216405,nu_of_sex_r,98.07,Sex_Ratio,,Number_of_Pop,
,Laxmipur Patari Gaunpalika,SIRAHA,Laxmipur Patari,Gaunpalika,2,16,169,20211,524 2 16 4 006,NP0216406,nu_of_sex_r,93.13,Sex_Ratio,,Number_of_Pop,
,Nawarajpur Gaunpalika,SIRAHA,Nawarajpur,Gaunpalika,2,16,172,20214,524 2 16 4 007,NP0216407,nu_of_sex_r,95.99,Sex_Ratio,,Number_of_Pop,
,Sakhuwanankarkatti Gaunpalika,SIRAHA,Sakhuwanankarkatti,Gaunpalika,2,16,173,20212,524 2 16 4 008,NP0216408,nu_of_sex_r,91.4,Sex_Ratio,,Number_of_Pop,
,Bhagawanpur Gaunpalika,SIRAHA,Bhagawanpur,Gaunpalika,2,16,162,20213,524 2 16 4 009,NP0216409,nu_of_sex_r,96.48,Sex_Ratio,,Number_of_Pop,
,Janakpur Upamahanagarpalika,DHANUSHA,Janakpur,Upamahanagarpalika,2,17,185,20315,524 2 17 2 001,NP0217201,nu_of_sex_r,108.19,Sex_Ratio,,Number_of_Pop,
,Mithila Nagarpalika,DHANUSHA,Mithila,Nagarpalika,2,17,188,20303,524 2 17 3 001,NP0217301,nu_of_sex_r,103.57,Sex_Ratio,,Number_of_Pop,
,Ganeshman Charnath Nagarpalika,DHANUSHA,Ganeshman Charnath,Nagarpalika,2,17,182,20301,524 2 17 3 002,NP0217302,nu_of_sex_r,94.51,Sex_Ratio,,Number_of_Pop,
,Chhireshwornath Nagarpalika,DHANUSHA,Chhireshwornath,Nagarpalika,2,17,179,20305,524 2 17 3 003,NP0217303,nu_of_sex_r,102.37,Sex_Ratio,,Number_of_Pop,
,Dhanusadham Nagarpalika,DHANUSHA,Dhanusadham,Nagarpalika,2,17,181,20302,524 2 17 3 004,NP0217304,nu_of_sex_r,93.95,Sex_Ratio,,Number_of_Pop,
,Mithila Bihari Nagarpalika,DHANUSHA,Mithila Bihari,Nagarpalika,2,17,189,20307,524 2 17 3 005,NP0217305,nu_of_sex_r,99.48,Sex_Ratio,,Number_of_Pop,
,Sabaila Nagarpalika,DHANUSHA,Sabaila,Nagarpalika,2,17,192,20309,524 2 17 3 006,NP0217306,nu_of_sex_r,91.91,Sex_Ratio,,Number_of_Pop,
,Hansapur Nagarpalika,DHANUSHA,Hansapur,Nagarpalika,2,17,183,20308,524 2 17 3 007,NP0217307,nu_of_sex_r,92.87,Sex_Ratio,,Number_of_Pop,
,Sahidnagar Nagarpalika,DHANUSHA,Sahidnagar,Nagarpalika,2,17,193,20310,524 2 17 3 008,NP0217308,nu_of_sex_r,95.36,Sex_Ratio,,Number_of_Pop,
,Nagarain Nagarpalika,DHANUSHA,Nagarain,Nagarpalika,2,17,191,20317,524 2 17 3 009,NP0217309,nu_of_sex_r,100.66,Sex_Ratio,,Number_of_Pop,
,Bideha Nagarpalika,DHANUSHA,Bideha,Nagarpalika,2,17,178,20313,524 2 17 3 010,NP0217310,nu_of_sex_r,98.52,Sex_Ratio,,Number_of_Pop,
,Kamala Nagarpalika,DHANUSHA,Kamala,Nagarpalika,2,17,186,20311,524 2 17 3 011,NP0217311,nu_of_sex_r,94.16,Sex_Ratio,,Number_of_Pop,
,Bateshwor Gaunpalika,DHANUSHA,Bateshwor,Gaunpalika,2,17,177,20304,524 2 17 4 001,NP0217401,nu_of_sex_r,107.4,Sex_Ratio,,Number_of_Pop,
,Lakshminiya Gaunpalika,DHANUSHA,Lakshminiya,Gaunpalika,2,17,187,20306,524 2 17 4 002,NP0217402,nu_of_sex_r,104.26,Sex_Ratio,,Number_of_Pop,
,Aaurahi Gaunpalika,DHANUSHA,Aaurahi,Gaunpalika,2,17,176,20404,524 2 17 4 003,NP0217403,nu_of_sex_r,100.75,Sex_Ratio,,Number_of_Pop,
,Dhanauji Gaunpalika,DHANUSHA,Dhanauji,Gaunpalika,2,17,180,20316,524 2 17 4 004,NP0217404,nu_of_sex_r,103.74,Sex_Ratio,,Number_of_Pop,
,Mukhiyapatti Musarmiya Gaunpalika,DHANUSHA,Mukhiyapatti Musarmiya,Gaunpalika,2,17,190,20318,524 2 17 4 005,NP0217405,nu_of_sex_r,108.6,Sex_Ratio,,Number_of_Pop,
,Janaknandani Gaunpalika,DHANUSHA,Janaknandani,Gaunpalika,2,17,184,20312,524 2 17 4 006,NP0217406,nu_of_sex_r,94.47,Sex_Ratio,,Number_of_Pop,
,Bardibas Nagarpalika,MAHOTTARI,Bardibas,Nagarpalika,2,18,196,20401,524 2 18 3 001,NP0218301,nu_of_sex_r,95.39,Sex_Ratio,,Number_of_Pop,
,Gaushala Nagarpalika,MAHOTTARI,Gaushala,Nagarpalika,2,18,199,20402,524 2 18 3 002,NP0218302,nu_of_sex_r,102.51,Sex_Ratio,,Number_of_Pop,
,Aurahi Nagarpalika,MAHOTTARI,Aurahi,Nagarpalika,2,18,194,20216,524 2 18 3 003,NP0218303,nu_of_sex_r,98.2,Sex_Ratio,,Number_of_Pop,
,Bhangaha Nagarpalika,MAHOTTARI,Bhangaha,Nagarpalika,2,18,197,20405,524 2 18 3 004,NP0218304,nu_of_sex_r,88.79,Sex_Ratio,,Number_of_Pop,
,Ramgopalpur Nagarpalika,MAHOTTARI,Ramgopalpur,Nagarpalika,2,18,206,20408,524 2 18 3 005,NP0218305,nu_of_sex_r,94.39,Sex_Ratio,,Number_of_Pop,
,Manra Siswa Nagarpalika,MAHOTTARI,Manra Siswa,Nagarpalika,2,18,203,20410,524 2 18 3 006,NP0218306,nu_of_sex_r,100.08,Sex_Ratio,,Number_of_Pop,
,Balwa Nagarpalika,MAHOTTARI,Balwa,Nagarpalika,2,18,195,20407,524 2 18 3 007,NP0218307,nu_of_sex_r,95.04,Sex_Ratio,,Number_of_Pop,
,Loharpatti Nagarpalika,MAHOTTARI,Loharpatti,Nagarpalika,2,18,201,20406,524 2 18 3 008,NP0218308,nu_of_sex_r,90.52,Sex_Ratio,,Number_of_Pop,
,Jaleswor Nagarpalika,MAHOTTARI,Jaleswor,Nagarpalika,2,18,200,20415,524 2 18 3 009,NP0218309,nu_of_sex_r,99.46,Sex_Ratio,,Number_of_Pop,
,Matihani Nagarpalika,MAHOTTARI,Matihani,Nagarpalika,2,18,204,20414,524 2 18 3 010,NP0218310,nu_of_sex_r,96.23,Sex_Ratio,,Number_of_Pop,
,Sonama Gaunpalika,MAHOTTARI,Sonama,Gaunpalika,2,18,208,20403,524 2 18 4 001,NP0218401,nu_of_sex_r,102.76,Sex_Ratio,,Number_of_Pop,
,Samsi Gaunpalika,MAHOTTARI,Samsi,Gaunpalika,2,18,207,20409,524 2 18 4 002,NP0218402,nu_of_sex_r,98.16,Sex_Ratio,,Number_of_Pop,
,Ekadara Gaunpalika,MAHOTTARI,Ekadara,Gaunpalika,2,18,198,20411,524 2 18 4 003,NP0218403,nu_of_sex_r,102.4,Sex_Ratio,,Number_of_Pop,
,Mahottari Gaunpalika,MAHOTTARI,Mahottari,Gaunpalika,2,18,202,20412,524 2 18 4 004,NP0218404,nu_of_sex_r,101.45,Sex_Ratio,,Number_of_Pop,
,Pipra Gaunpalika,MAHOTTARI,Pipra,Gaunpalika,2,18,205,20413,524 2 18 4 005,NP0218405,nu_of_sex_r,99.58,Sex_Ratio,,Number_of_Pop,
,Bagmati Nagarpalika,SARLAHI,Bagmati,Nagarpalika,2,19,209,20503,524 2 19 3 001,NP0219301,nu_of_sex_r,94.17,Sex_Ratio,,Number_of_Pop,
,Hariwan Nagarpalika,SARLAHI,Hariwan,Nagarpalika,2,19,221,20502,524 2 19 3 002,NP0219302,nu_of_sex_r,94.97,Sex_Ratio,,Number_of_Pop,
,Lalbandi Nagarpalika,SARLAHI,Lalbandi,Nagarpalika,2,19,225,20501,524 2 19 3 003,NP0219303,nu_of_sex_r,94.1,Sex_Ratio,,Number_of_Pop,
,Barahathawa Nagarpalika,SARLAHI,Barahathawa,Nagarpalika,2,19,211,20504,524 2 19 3 004,NP0219304,nu_of_sex_r,101.7,Sex_Ratio,,Number_of_Pop,
,Haripur Nagarpalika,SARLAHI,Haripur,Nagarpalika,2,19,219,20505,524 2 19 3 005,NP0219305,nu_of_sex_r,98.84,Sex_Ratio,,Number_of_Pop,
,Ishworpur Nagarpalika,SARLAHI,Ishworpur,Nagarpalika,2,19,222,20506,524 2 19 3 006,NP0219306,nu_of_sex_r,97.69,Sex_Ratio,,Number_of_Pop,
,Kabilasi Nagarpalika,SARLAHI,Kabilasi,Nagarpalika,2,19,223,20511,524 2 19 3 007,NP0219307,nu_of_sex_r,106.06,Sex_Ratio,,Number_of_Pop,
,Godaita Nagarpalika,SARLAHI,Godaita,Nagarpalika,2,19,218,20517,524 2 19 3 008,NP0219308,nu_of_sex_r,106.09,Sex_Ratio,,Number_of_Pop,
,Malangawa Nagarpalika,SARLAHI,Malangawa,Nagarpalika,2,19,226,20520,524 2 19 3 009,NP0219309,nu_of_sex_r,104.96,Sex_Ratio,,Number_of_Pop,
,Haripurwa Nagarpalika,SARLAHI,Haripurwa,Nagarpalika,2,19,220,20507,524 2 19 3 010,NP0219310,nu_of_sex_r,106.37,Sex_Ratio,,Number_of_Pop,
,Balara Nagarpalika,SARLAHI,Balara,Nagarpalika,2,19,210,20516,524 2 19 3 011,NP0219311,nu_of_sex_r,109.75,Sex_Ratio,,Number_of_Pop,
,Basbariya Gaunpalika,SARLAHI,Basbariya,Gaunpalika,2,19,212,20513,524 2 19 4 001,NP0219401,nu_of_sex_r,107.19,Sex_Ratio,,Number_of_Pop,
,Chandranagar Gaunpalika,SARLAHI,Chandranagar,Gaunpalika,2,19,216,20510,524 2 19 4 002,NP0219402,nu_of_sex_r,104.04,Sex_Ratio,,Number_of_Pop,
,Dhankaul Gaunpalika,SARLAHI,Dhankaul,Gaunpalika,2,19,217,20514,524 2 19 4 003,NP0219403,nu_of_sex_r,104.59,Sex_Ratio,,Number_of_Pop,
,Chakraghatta Gaunpalika,SARLAHI,Chakraghatta,Gaunpalika,2,19,215,20512,524 2 19 4 004,NP0219404,nu_of_sex_r,104.84,Sex_Ratio,,Number_of_Pop,
,Ramnagar Gaunpalika,SARLAHI,Ramnagar,Gaunpalika,2,19,228,20515,524 2 19 4 005,NP0219405,nu_of_sex_r,108.09,Sex_Ratio,,Number_of_Pop,
,Kaudena Gaunpalika,SARLAHI,Kaudena,Gaunpalika,2,19,224,20519,524 2 19 4 006,NP0219406,nu_of_sex_r,105.43,Sex_Ratio,,Number_of_Pop,
,Bramhapuri Gaunpalika,SARLAHI,Bramhapuri,Gaunpalika,2,19,214,20509,524 2 19 4 007,NP0219407,nu_of_sex_r,105.02,Sex_Ratio,,Number_of_Pop,
,Bishnu Gaunpalika,SARLAHI,Bishnu,Gaunpalika,2,19,213,20518,524 2 19 4 008,NP0219408,nu_of_sex_r,108.19,Sex_Ratio,,Number_of_Pop,
,Parsa Gaunpalika,SARLAHI,Parsa,Gaunpalika,2,19,227,20508,524 2 19 4 009,NP0219409,nu_of_sex_r,107.71,Sex_Ratio,,Number_of_Pop,
,Gujara Nagarpalika,RAUTAHAT,Gujara,Nagarpalika,2,32,353,20602,524 2 32 3 001,NP0232301,nu_of_sex_r,100.72,Sex_Ratio,,Number_of_Pop,
,Chandrapur Nagarpalika,RAUTAHAT,Chandrapur,Nagarpalika,2,32,347,20601,524 2 32 3 002,NP0232302,nu_of_sex_r,99.05,Sex_Ratio,,Number_of_Pop,
,Phatuwa Bijayapur Nagarpalika,RAUTAHAT,Phatuwa Bijayapur,Nagarpalika,2,32,359,20603,524 2 32 3 003,NP0232303,nu_of_sex_r,103.37,Sex_Ratio,,Number_of_Pop,
,Katahariya Nagarpalika,RAUTAHAT,Katahariya,Nagarpalika,2,32,355,20604,524 2 32 3 004,NP0232304,nu_of_sex_r,106.86,Sex_Ratio,,Number_of_Pop,
,Brindaban Nagarpalika,RAUTAHAT,Brindaban,Nagarpalika,2,32,346,20605,524 2 32 3 005,NP0232305,nu_of_sex_r,104.24,Sex_Ratio,,Number_of_Pop,
,Maulapur Nagarpalika,RAUTAHAT,Maulapur,Nagarpalika,2,32,357,20610,524 2 32 3 006,NP0232306,nu_of_sex_r,106.87,Sex_Ratio,,Number_of_Pop,
,Dewahhi Gonahi Nagarpalika,RAUTAHAT,Dewahhi Gonahi,Nagarpalika,2,32,348,20609,524 2 32 3 007,NP0232307,nu_of_sex_r,104.84,Sex_Ratio,,Number_of_Pop,
,Garuda Nagarpalika,RAUTAHAT,Garuda,Nagarpalika,2,32,351,20608,524 2 32 3 008,NP0232308,nu_of_sex_r,106.19,Sex_Ratio,,Number_of_Pop,
,Gadhimai Nagarpalika,RAUTAHAT,Gadhimai,Nagarpalika,2,32,350,20606,524 2 32 3 009,NP0232309,nu_of_sex_r,105.07,Sex_Ratio,,Number_of_Pop,
,Baudhimai Nagarpalika,RAUTAHAT,Baudhimai,Nagarpalika,2,32,345,20611,524 2 32 3 010,NP0232310,nu_of_sex_r,107.72,Sex_Ratio,,Number_of_Pop,
,Madhav Narayan Nagarpalika,RAUTAHAT,Madhav Narayan,Nagarpalika,2,32,356,20607,524 2 32 3 011,NP0232311,nu_of_sex_r,107.87,Sex_Ratio,,Number_of_Pop,
,Paroha Nagarpalika,RAUTAHAT,Paroha,Nagarpalika,2,32,358,20612,524 2 32 3 012,NP0232312,nu_of_sex_r,105.29,Sex_Ratio,,Number_of_Pop,
,Ishanath Nagarpalika,RAUTAHAT,Ishanath,Nagarpalika,2,32,354,20618,524 2 32 3 013,NP0232313,nu_of_sex_r,101.46,Sex_Ratio,,Number_of_Pop,
,Rajpur Nagarpalika,RAUTAHAT,Rajpur,Nagarpalika,2,32,361,20613,524 2 32 3 014,NP0232314,nu_of_sex_r,97.93,Sex_Ratio,,Number_of_Pop,
,Gaur Nagarpalika,RAUTAHAT,Gaur,Nagarpalika,2,32,352,20617,524 2 32 3 015,NP0232315,nu_of_sex_r,109.87,Sex_Ratio,,Number_of_Pop,
,Rajdevi Nagarpalika,RAUTAHAT,Rajdevi,Nagarpalika,2,32,360,20616,524 2 32 3 016,NP0232316,nu_of_sex_r,109.79,Sex_Ratio,,Number_of_Pop,
,Yemunamai Gaunpalika,RAUTAHAT,Yemunamai,Gaunpalika,2,32,362,20614,524 2 32 4 001,NP0232401,nu_of_sex_r,104.61,Sex_Ratio,,Number_of_Pop,
,Durga Bhagwati Gaunpalika,RAUTAHAT,Durga Bhagwati,Gaunpalika,2,32,349,20615,524 2 32 4 002,NP0232402,nu_of_sex_r,110.04,Sex_Ratio,,Number_of_Pop,
,Jitpur Simara Upamahanagarpalika,BARA,Jitpur Simara,Upamahanagarpalika,2,33,367,20703,524 2 33 2 001,NP0233201,nu_of_sex_r,100.61,Sex_Ratio,,Number_of_Pop,
,Kalaiya Upamahanagarpalika,BARA,Kalaiya,Upamahanagarpalika,2,33,368,20708,524 2 33 2 002,NP0233202,nu_of_sex_r,107.19,Sex_Ratio,,Number_of_Pop,
,Nijgadh Nagarpalika,BARA,Nijgadh,Nagarpalika,2,33,372,20701,524 2 33 3 001,NP0233301,nu_of_sex_r,92.99,Sex_Ratio,,Number_of_Pop,
,Kolhabi Nagarpalika,BARA,Kolhabi,Nagarpalika,2,33,370,20702,524 2 33 3 002,NP0233302,nu_of_sex_r,93.73,Sex_Ratio,,Number_of_Pop,
,Mahagadhimai Nagarpalika,BARA,Mahagadhimai,Nagarpalika,2,33,371,20714,524 2 33 3 003,NP0233303,nu_of_sex_r,105.09,Sex_Ratio,,Number_of_Pop,
,Pacharauta Nagarpalika,BARA,Pacharauta,Nagarpalika,2,33,373,20713,524 2 33 3 004,NP0233304,nu_of_sex_r,105.43,Sex_Ratio,,Number_of_Pop,
,Simraungadh Nagarpalika,BARA,Simraungadh,Nagarpalika,2,33,377,20712,524 2 33 3 005,NP0233305,nu_of_sex_r,106.2,Sex_Ratio,,Number_of_Pop,
,Parwanipur Gaunpalika,BARA,Parwanipur,Gaunpalika,2,33,374,20704,524 2 33 4 001,NP0233401,nu_of_sex_r,109.57,Sex_Ratio,,Number_of_Pop,
,Prasauni Gaunpalika,BARA,Prasauni,Gaunpalika,2,33,376,20705,524 2 33 4 002,NP0233402,nu_of_sex_r,105.71,Sex_Ratio,,Number_of_Pop,
,Karaiyamai Gaunpalika,BARA,Karaiyamai,Gaunpalika,2,33,369,20709,524 2 33 4 003,NP0233403,nu_of_sex_r,103.56,Sex_Ratio,,Number_of_Pop,
,Bishrampur Gaunpalika,BARA,Bishrampur,Gaunpalika,2,33,365,20706,524 2 33 4 004,NP0233404,nu_of_sex_r,111.65,Sex_Ratio,,Number_of_Pop,
,Pheta Gaunpalika,BARA,Pheta,Gaunpalika,2,33,375,20707,524 2 33 4 005,NP0233405,nu_of_sex_r,105.44,Sex_Ratio,,Number_of_Pop,
,Baragadhi Gaunpalika,BARA,Baragadhi,Gaunpalika,2,33,364,20710,524 2 33 4 006,NP0233406,nu_of_sex_r,103.65,Sex_Ratio,,Number_of_Pop,
,Devtal Gaunpalika,BARA,Devtal,Gaunpalika,2,33,366,20715,524 2 33 4 007,NP0233407,nu_of_sex_r,108.93,Sex_Ratio,,Number_of_Pop,
,Suwarna Gaunpalika,BARA,Suwarna,Gaunpalika,2,33,378,20716,524 2 33 4 008,NP0233408,nu_of_sex_r,107.18,Sex_Ratio,,Number_of_Pop,
,Adarshkotwal Gaunpalika,BARA,Adarshkotwal,Gaunpalika,2,33,363,20711,524 2 33 4 009,NP0233409,nu_of_sex_r,105.98,Sex_Ratio,,Number_of_Pop,
,Parsa Wildlife Reserve Wildlife Reserve,BARA,Parsa Wildlife Reserve,Wildlife Reserve,2,33,343,99982,524 2 33 5 995,NP0233595,nu_of_sex_r,0,Sex_Ratio,,Number_of_Pop,
,Birgunj Mahanagarpalika,PARSA,Birgunj,Mahanagarpalika,2,34,382,20807,524 2 34 1 001,NP0234101,nu_of_sex_r,111.9,Sex_Ratio,,Number_of_Pop,
,Pokhariya Nagarpalika,PARSA,Pokhariya,Nagarpalika,2,34,391,20809,524 2 34 3 001,NP0234301,nu_of_sex_r,105.2,Sex_Ratio,,Number_of_Pop,
,Bahudaramai Nagarpalika,PARSA,Bahudaramai,Nagarpalika,2,34,380,20808,524 2 34 3 002,NP0234302,nu_of_sex_r,109.48,Sex_Ratio,,Number_of_Pop,
,Parsagadhi Nagarpalika,PARSA,Parsagadhi,Nagarpalika,2,34,389,20806,524 2 34 3 003,NP0234303,nu_of_sex_r,102.69,Sex_Ratio,,Number_of_Pop,
,Thori Gaunpalika,PARSA,Thori,Gaunpalika,2,34,393,20801,524 2 34 4 001,NP0234401,nu_of_sex_r,93.06,Sex_Ratio,,Number_of_Pop,
,Jirabhawani Gaunpalika,PARSA,Jirabhawani,Gaunpalika,2,34,386,20802,524 2 34 4 002,NP0234402,nu_of_sex_r,99.73,Sex_Ratio,,Number_of_Pop,
,Paterwasugauli Gaunpalika,PARSA,Paterwasugauli,Gaunpalika,2,34,390,20804,524 2 34 4 003,NP0234403,nu_of_sex_r,102.19,Sex_Ratio,,Number_of_Pop,
,SakhuwaPrasauni Gaunpalika,PARSA,SakhuwaPrasauni,Gaunpalika,2,34,392,20805,524 2 34 4 004,NP0234404,nu_of_sex_r,103.37,Sex_Ratio,,Number_of_Pop,
,Jagarnathpur Gaunpalika,PARSA,Jagarnathpur,Gaunpalika,2,34,385,20803,524 2 34 4 005,NP0234405,nu_of_sex_r,106.1,Sex_Ratio,,Number_of_Pop,
,Dhobini Gaunpalika,PARSA,Dhobini,Gaunpalika,2,34,384,20811,524 2 34 4 006,NP0234406,nu_of_sex_r,104.87,Sex_Ratio,,Number_of_Pop,
,Chhipaharmai Gaunpalika,PARSA,Chhipaharmai,Gaunpalika,2,34,383,20812,524 2 34 4 007,NP0234407,nu_of_sex_r,104.58,Sex_Ratio,,Number_of_Pop,
,Kalikamai Gaunpalika,PARSA,Kalikamai,Gaunpalika,2,34,387,20810,524 2 34 4 008,NP0234408,nu_of_sex_r,107.22,Sex_Ratio,,Number_of_Pop,
,Pakahamainpur Gaunpalika,PARSA,Pakahamainpur,Gaunpalika,2,34,388,20813,524 2 34 4 009,NP0234409,nu_of_sex_r,108.88,Sex_Ratio,,Number_of_Pop,
,Bindabasini Gaunpalika,PARSA,Bindabasini,Gaunpalika,2,34,381,20814,524 2 34 4 010,NP0234410,nu_of_sex_r,106.8,Sex_Ratio,,Number_of_Pop,
,Parsa Wildlife Resrve Wildlife Reserve,PARSA,Parsa Wildlife Resrve,Wildlife Reserve,2,34,379,99983,524 2 34 5 995,NP0234595,nu_of_sex_r,0,Sex_Ratio,,Number_of_Pop,
,Parsa Wildlife Resrve National Park,PARSA,Parsa Wildlife Resrve,National Park,2,34,344,99984,524 2 34 5 997,NP0234597,nu_of_sex_r,0,Sex_Ratio,,Number_of_Pop,
,Kamalamai Nagarpalika,SINDHULI,Kamalamai,Nagarpalika,3,20,233,31105,524 3 20 3 001,NP0320301,nu_of_sex_r,89.79,Sex_Ratio,,Number_of_Pop,
,Dudhouli Nagarpalika,SINDHULI,Dudhouli,Nagarpalika,3,20,229,31101,524 3 20 3 002,NP0320302,nu_of_sex_r,90.4,Sex_Ratio,,Number_of_Pop,
,Hariharpurgadhi Gaunpalika,SINDHULI,Hariharpurgadhi,Gaunpalika,3,20,232,31109,524 3 20 4 001,NP0320401,nu_of_sex_r,91.86,Sex_Ratio,,Number_of_Pop,
,Marin Gaunpalika,SINDHULI,Marin,Gaunpalika,3,20,234,31108,524 3 20 4 002,NP0320402,nu_of_sex_r,91.35,Sex_Ratio,,Number_of_Pop,
,Ghyanglekh Gaunpalika,SINDHULI,Ghyanglekh,Gaunpalika,3,20,230,31107,524 3 20 4 003,NP0320403,nu_of_sex_r,88.77,Sex_Ratio,,Number_of_Pop,
,Sunkoshi Gaunpalika,SINDHULI,Sunkoshi,Gaunpalika,3,20,236,10407,524 3 20 4 004,NP0320404,nu_of_sex_r,86.97,Sex_Ratio,,Number_of_Pop,
